bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
udrihbe01,2004-05,22,SAS,NBA,80,14.4,.444,.753,1.0,1.9,0.5,0.1,5.9,14.3,3.1,.128,-0.7,0.4,
udrihbe01,2005-06,23,SAS,NBA,54,10.9,.455,.780,1.0,1.7,0.3,0.0,5.1,15.3,1.3,.109,-1.7,0.0,
udrihbe01,2006-07,24,SAS,NBA,73,13.0,.369,.883,1.1,1.7,0.4,0.0,4.7,10.3,1.0,.053,-3.8,-0.4,
udrihbe01,2007-08,25,SAC,NBA,65,32.0,.463,.850,3.3,4.3,0.9,0.2,12.8,13.3,2.4,.056,-1.7,0.1,
udrihbe01,2008-09,26,SAC,NBA,73,31.1,.461,.820,3.0,4.7,1.1,0.2,11.0,12.3,1.2,.026,-2.8,-0.4,
udrihbe01,2009-10,27,SAC,NBA,79,31.4,.493,.837,2.8,4.7,1.1,0.1,12.9,15.7,5.5,.107,0.2,1.4,
udrihbe01,2010-11,28,SAC,NBA,79,34.6,.500,.864,3.4,4.9,1.2,0.1,13.7,15.7,7.2,.126,1.0,2.1,
udrihbe01,2011-12,29,MIL,NBA,59,18.3,.440,.709,1.7,3.8,0.6,0.0,5.9,13.1,1.4,.061,-3.5,-0.4,
udrihbe01,2012-13,30,"MIL,ORL",NBA,66,22.1,.441,.816,2.1,4.6,0.6,0.0,8.2,14.2,2.2,.071,-3.2,-0.4,
udrihbe01,2013-14,31,"NYK,MEM",NBA,41,15.7,.438,.833,1.4,2.8,0.6,0.1,4.9,12.7,0.8,.061,-3.4,-0.2,
udrihbe01,2014-15,32,MEM,NBA,79,18.9,.487,.853,1.8,2.8,0.6,0.1,7.7,15.4,3.6,.115,-0.8,0.5,
udrihbe01,2015-16,33,"MEM,MIA",NBA,44,16.1,.434,.900,1.6,2.6,0.3,0.0,4.7,9.5,0.4,.029,-4.8,-0.5,
udrihbe01,2016-17,34,DET,NBA,39,14.4,.467,.941,1.5,3.4,0.3,0.0,5.8,16.2,1.3,.113,-2.5,-0.1,
