bbrID,Season,Age,Tm,Lg,G,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP
duckwke01,1986-87,22,"SAS,POR",NBA,65,13.5,.476,.000,.478,.476,.687,3.4,0.4,0.3,0.3,5.4,9.1,0.8,.045,-5.1,-0.7
duckwke01,1987-88,23,POR,NBA,78,28.5,.496,,.496,.496,.770,7.4,0.8,0.4,0.4,15.8,14.9,5.2,.112,-3.0,-0.5
duckwke01,1988-89,24,POR,NBA,79,33.7,.477,.000,.478,.477,.757,8.0,0.8,0.7,0.6,18.1,13.9,4.8,.086,-3.7,-1.1
duckwke01,1989-90,25,POR,NBA,82,30.0,.478,,.478,.478,.740,6.2,1.1,0.4,0.4,16.2,13.3,4.8,.093,-2.4,-0.2
duckwke01,1990-91,26,POR,NBA,81,31.0,.481,.000,.482,.481,.772,6.6,1.1,0.4,0.4,15.8,12.7,4.3,.082,-3.2,-0.7
duckwke01,1991-92,27,POR,NBA,82,27.1,.461,.000,.462,.461,.690,6.1,1.2,0.5,0.5,10.7,10.5,3.3,.071,-3.1,-0.6
duckwke01,1992-93,28,POR,NBA,74,23.8,.438,.000,.439,.438,.730,5.2,0.9,0.6,0.5,9.9,11.4,2.5,.069,-3.6,-0.7
duckwke01,1993-94,29,WSB,NBA,69,21.5,.417,,.417,.417,.667,4.7,0.8,0.5,0.5,6.6,8.2,-0.5,-0.017,-5.7,-1.4
duckwke01,1994-95,30,WSB,NBA,40,20.5,.442,.200,.451,.446,.643,4.9,0.5,0.5,0.6,7.1,9.9,0.0,-0.002,-6.2,-0.9
duckwke01,1995-96,31,MIL,NBA,8,7.3,.214,,.214,.214,.500,0.9,0.3,0.3,0.0,1.1,-2.7,-0.1,-0.110,-10.3,-0.1
duckwke01,1996-97,32,LAC,NBA,26,14.8,.437,.750,.424,.451,.688,2.3,0.6,0.3,0.4,4.0,6.1,-0.2,-0.030,-5.5,-0.3
