bbrID,Season,Age,Tm,Lg,G,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
robinla01,1990-91,23,"GSW,WSB",NBA,36,11.8,.413,.000,.416,.413,.556,1.4,1.0,0.4,0.0,3.9,7.6,-0.1,-0.016,-5.3,-0.4,
robinla01,1991-92,24,BOS,NBA,1,6.0,.200,,.200,.200,,2.0,1.0,0.0,0.0,2.0,-9.3,-0.1,-0.434,-12.6,0.0,
robinla01,1992-93,25,WSB,NBA,4,8.3,.375,.000,.400,.375,.600,0.8,0.8,0.3,0.3,3.8,12.0,0.0,-0.024,-7.8,0.0,
robinla01,1993-94,26,HOU,NBA,6,9.2,.500,.250,.667,.550,.375,1.7,1.0,1.2,0.0,4.2,13.0,0.0,-0.002,0.9,0.0,
robinla01,1994-95,27,Did Not Play (other pro league—CBA),,,,,,,,,,,,,,,,,,,
robinla01,1995-96,28,Did Not Play (other pro league—Spain),,,,,,,,,,,,,,,,,,,
robinla01,1996-97,29,Did Not Play (other pro league—CBA),,,,,,,,,,,,,,,,,,,
robinla01,1997-98,30,VAN,NBA,6,6.8,.316,.500,.231,.395,1.000,2.0,0.2,0.7,0.0,2.8,15.8,0.0,.033,-6.0,0.0,
robinla01,1998-99,31,Did Not Play,,,,,,,,,,,,,,,,,,,
robinla01,1999-00,32,Did Not Play,,,,,,,,,,,,,,,,,,,
robinla01,2000-01,33,"CLE,ATL",NBA,34,18.6,.364,.379,.338,.484,.875,2.6,1.1,0.8,0.1,5.9,11.8,1.1,.083,0.1,0.3,
robinla01,2001-02,34,NYK,NBA,2,5.0,.250,.500,.000,.375,,1.0,0.0,0.0,0.0,1.5,3.8,0.0,-0.038,-14.9,0.0,
