bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
barklch01,1984-85,21,PHI,NBA,82,28.6,.545,.733,8.6,1.9,1.2,1.0,14.0,18.3,7.5,.154,3.4,3.2,
barklch01,1985-86,22,PHI,NBA,80,36.9,.572,.685,12.8,3.9,2.2,1.6,20.0,22.4,10.8,.176,7.9,7.3,All-NBA (2nd)
barklch01,1986-87,23,PHI,NBA,68,40.3,.594,.761,14.6,4.9,1.8,1.5,23.0,25.1,12.0,.210,9.2,7.8,All-NBA (2nd)
barklch01,1987-88,24,PHI,NBA,80,39.6,.587,.751,11.9,3.2,1.3,1.3,28.3,27.6,16.7,.253,9.0,8.7,All-NBA (1st)
barklch01,1988-89,25,PHI,NBA,79,39.1,.579,.753,12.5,4.1,1.6,0.8,25.8,27.0,16.1,.250,9.8,9.2,All-NBA (1st)
barklch01,1989-90,26,PHI,NBA,79,39.1,.600,.749,11.5,3.9,1.9,0.6,25.2,27.1,17.3,.269,9.8,9.2,All-NBA (1st)
barklch01,1990-91,27,PHI,NBA,67,37.3,.570,.722,10.1,4.2,1.6,0.5,27.6,28.9,13.4,.258,9.9,7.4,All-NBA (1st)
barklch01,1991-92,28,PHI,NBA,75,38.4,.552,.695,11.1,4.1,1.8,0.6,23.1,24.5,12.3,.205,7.4,6.9,All-NBA (2nd)
barklch01,1992-93,29,PHO,NBA,76,37.6,.520,.765,12.2,5.1,1.6,1.0,25.6,25.9,14.4,.242,8.3,7.5,All-NBA (1st)
barklch01,1993-94,30,PHO,NBA,65,35.4,.495,.704,11.2,4.6,1.6,0.6,21.6,22.8,8.8,.185,5.7,4.5,All-NBA (2nd)
barklch01,1994-95,31,PHO,NBA,68,35.0,.486,.748,11.1,4.1,1.6,0.7,23.0,25.2,10.6,.214,6.4,5.1,All-NBA (2nd)
barklch01,1995-96,32,PHO,NBA,71,37.1,.500,.777,11.6,3.7,1.6,0.8,23.2,24.8,10.5,.191,5.9,5.2,All-NBA (3rd)
barklch01,1996-97,33,HOU,NBA,53,37.9,.484,.694,13.5,4.7,1.3,0.5,19.2,23.0,9.4,.224,7.1,4.6,
barklch01,1997-98,34,HOU,NBA,68,33.0,.485,.746,11.7,3.2,1.0,0.4,15.2,21.6,8.6,.183,4.0,3.4,
barklch01,1998-99,35,HOU,NBA,42,36.3,.478,.719,12.3,4.6,1.0,0.3,16.1,23.1,6.8,.215,5.5,2.9,
barklch01,1999-00,36,HOU,NBA,20,31.0,.477,.645,10.5,3.2,0.7,0.2,14.5,19.8,1.9,.148,2.4,0.7,
