bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
walkeda01,1983-84,22,NYK,NBA,82,16.1,.417,.791,2.0,3.5,1.5,0.2,7.9,15.9,2.3,.083,2.0,1.3,
walkeda01,1984-85,23,NYK,NBA,82,30.4,.435,.700,3.4,5.0,2.0,0.3,13.5,14.7,2.8,.054,0.8,1.8,
walkeda01,1985-86,24,NYK,NBA,81,25.0,.430,.686,2.7,4.2,1.8,0.4,10.3,14.0,2.1,.050,0.9,1.5,
walkeda01,1986-87,25,DEN,NBA,81,24.9,.482,.745,4.0,3.5,1.5,0.5,12.2,15.8,3.8,.090,0.7,1.4,
walkeda01,1987-88,26,WSB,NBA,52,18.1,.392,.781,2.4,1.9,1.2,0.2,6.0,10.6,0.8,.041,-0.8,0.3,
walkeda01,1988-89,27,WSB,NBA,79,32.5,.420,.772,6.4,6.3,2.0,0.3,9.0,13.4,3.7,.070,1.9,2.5,
walkeda01,1989-90,28,WSB,NBA,81,35.6,.454,.687,8.8,8.0,1.7,0.4,9.5,15.6,6.3,.105,2.8,3.5,
walkeda01,1990-91,29,WSB,NBA,71,32.5,.430,.604,7.0,6.5,1.1,0.5,7.8,12.4,2.9,.061,0.2,1.3,
walkeda01,1991-92,30,DET,NBA,74,20.8,.423,.619,3.2,2.8,0.9,0.2,5.2,10.9,2.4,.075,-0.2,0.7,
walkeda01,1992-93,31,"DET,CHI",NBA,37,13.8,.354,.462,1.6,1.4,0.9,0.1,2.2,6.4,0.2,.019,-2.8,-0.1,
