bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
benjabe01,1985-86,21,LAC,NBA,79,26.4,.490,.746,7.6,1.0,0.8,2.6,11.1,16.1,4.0,.093,-0.3,0.9,
benjabe01,1986-87,22,LAC,NBA,72,31.0,.449,.715,8.1,1.9,0.8,2.6,11.5,12.6,1.1,.024,-1.7,0.2,
benjabe01,1987-88,23,LAC,NBA,66,32.9,.491,.706,8.0,2.6,0.8,3.4,13.0,14.1,2.0,.045,0.4,1.3,
benjabe01,1988-89,24,LAC,NBA,79,32.7,.541,.744,8.8,2.0,0.7,2.8,16.4,17.4,5.1,.095,0.4,1.5,
benjabe01,1989-90,25,LAC,NBA,71,32.6,.526,.732,9.3,2.2,0.8,2.6,13.5,16.7,5.4,.113,1.9,2.3,
benjabe01,1990-91,26,"LAC,SEA",NBA,70,31.9,.496,.712,10.3,1.7,0.8,2.1,14.0,15.1,3.0,.064,-1.1,0.5,
benjabe01,1991-92,27,SEA,NBA,63,30.8,.478,.687,8.1,1.2,0.6,1.9,14.0,14.1,2.2,.054,-2.4,-0.2,
benjabe01,1992-93,28,"SEA,LAL",NBA,59,12.8,.491,.663,3.5,0.4,0.5,0.8,5.7,13.2,0.9,.057,-4.4,-0.5,
benjabe01,1993-94,29,NJN,NBA,77,23.6,.480,.710,6.5,0.6,0.5,1.2,9.3,14.2,4.1,.107,-2.4,-0.2,
benjabe01,1994-95,30,NJN,NBA,61,26.2,.510,.760,7.2,0.6,0.4,1.0,11.1,13.9,2.2,.066,-4.3,-0.9,
benjabe01,1995-96,31,"VAN,MIL",NBA,83,22.8,.498,.722,6.5,0.8,0.5,1.0,8.8,14.4,2.3,.057,-3.3,-0.6,
benjabe01,1996-97,32,TOR,NBA,4,11.0,.417,.750,2.3,0.3,0.3,0.0,3.3,8.9,0.0,.033,-8.4,-0.1,
benjabe01,1997-98,33,PHI,NBA,14,14.1,.537,.633,3.8,0.2,0.3,0.3,4.5,12.5,0.4,.098,-4.8,-0.1,
benjabe01,1998-99,34,PHI,NBA,6,5.5,.286,,1.3,0.2,0.0,0.0,0.7,-1.5,-0.1,-0.100,-10.8,-0.1,
benjabe01,1999-00,35,CLE,NBA,3,2.7,.333,,0.3,0.0,0.0,0.3,0.7,5.5,0.0,-0.036,-11.0,0.0,
