bbrID,Season,Age,Tm,Lg,G,MP,FG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP,Award
austiis01,1991-92,22,UTA,NBA,31,3.6,.457,.633,1.1,0.2,0.1,0.1,2.0,15.0,0.3,.112,-5.2,-0.1,
austiis01,1992-93,23,UTA,NBA,46,6.7,.446,.659,1.7,0.1,0.2,0.3,2.8,11.4,0.3,.052,-5.1,-0.2,
austiis01,1993-94,24,PHI,NBA,14,14.4,.439,.609,4.9,1.2,0.4,0.7,5.1,14.1,0.2,.040,-2.5,0.0,
austiis01,1994-95,25,Did Not Play (other pro league—France),,,,,,,,,,,,,,,,
austiis01,1995-96,26,Did Not Play (other pro league—Turkey),,,,,,,,,,,,,,,,
austiis01,1996-97,27,MIA,NBA,82,22.9,.502,.664,5.8,1.2,0.5,0.5,9.7,14.2,4.0,.102,-1.6,0.2,
austiis01,1997-98,28,"MIA,LAC",NBA,78,29.1,.466,.669,7.1,2.2,0.8,0.7,13.5,16.3,3.6,.077,-0.6,0.8,
austiis01,1998-99,29,ORL,NBA,49,25.7,.408,.669,4.8,1.8,1.0,0.7,9.7,12.0,1.2,.045,-1.8,0.1,
austiis01,1999-00,30,WAS,NBA,59,19.9,.429,.686,4.8,1.3,0.3,0.6,6.7,10.2,0.0,.001,-4.0,-0.6,
austiis01,2000-01,31,VAN,NBA,52,16.3,.356,.700,4.3,1.1,0.4,0.4,4.3,8.3,-0.5,-0.026,-5.2,-0.7,
austiis01,2001-02,32,MEM,NBA,21,14.6,.391,1.000,3.4,0.6,0.4,0.2,3.6,7.8,0.0,.003,-6.5,-0.4,
