bbrID,Season,Age,Tm,Lg,G,MP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,PTS,PER,WS,WS/48,BPM,VORP
daviste01,1989-90,22,MIA,NBA,63,14.0,.466,.000,.467,.466,.621,3.6,0.4,0.4,0.4,4.7,9.0,0.5,.029,-4.7,-0.6
daviste01,1990-91,23,MIA,NBA,55,18.1,.487,.500,.487,.489,.556,4.8,0.7,0.3,0.5,5.5,11.7,2.0,.095,-1.9,0.0
daviste01,1991-92,24,DAL,NBA,68,31.6,.482,.000,.487,.482,.635,9.9,0.8,0.4,0.4,10.2,12.4,3.1,.069,-2.9,-0.5
daviste01,1992-93,25,DAL,NBA,75,32.8,.455,.250,.457,.457,.594,9.3,0.9,0.5,0.4,12.7,11.7,-0.1,-0.002,-5.2,-2.0
daviste01,1993-94,26,DAL,NBA,15,19.1,.407,,.407,.407,.667,4.9,0.4,0.6,0.1,3.7,9.6,0.4,.059,-4.6,-0.2
daviste01,1994-95,27,DAL,NBA,46,12.6,.434,.000,.441,.434,.636,3.4,0.2,0.1,0.1,3.0,8.1,0.5,.039,-6.3,-0.6
daviste01,1995-96,28,DAL,NBA,28,17.9,.509,,.509,.509,.574,4.2,0.8,0.4,0.1,4.9,10.0,0.5,.052,-4.6,-0.3
daviste01,1996-97,29,Did Not Play,,,,,,,,,,,,,,,,,,
daviste01,1997-98,30,WAS,NBA,74,23.0,.496,.000,.498,.496,.580,6.5,0.4,0.6,0.3,4.4,10.5,3.6,.103,-1.7,0.1
daviste01,1998-99,31,WAS,NBA,37,15.6,.533,,.533,.533,.737,3.8,0.3,0.3,0.1,3.4,10.6,1.4,.113,-2.5,-0.1
daviste01,1999-00,32,Did Not Play,,,,,,,,,,,,,,,,,,
daviste01,2000-01,33,DEN,NBA,19,12.0,.480,,.480,.480,.409,2.8,0.4,0.1,0.1,1.7,6.7,0.2,.051,-4.1,-0.1
